ttft_s,e2e_s,tpot_s,output_tokens,status,segment_idx,label
0.17016100883483887,5.194277048110962,0.03955996881319782,128,successful,2,baseline
0.31630396842956543,5.34804892539978,0.03962003903126153,128,successful,2,baseline
0.2134406566619873,5.312582015991211,0.040150719364797034,128,successful,2,baseline
0.22766923904418945,5.089592456817627,0.03828285998246801,128,successful,2,baseline
0.23160696029663086,5.410014390945435,0.040774861658652,128,successful,2,baseline
0.11550307273864746,5.166043281555176,0.03976803314028762,128,successful,2,baseline
0.24443840980529785,5.37843656539917,0.04042518232751081,128,successful,2,baseline
0.2554805278778076,5.332538366317749,0.039976833373542846,128,successful,2,baseline
0.22720026969909668,5.287731409072876,0.03984670188483291,128,successful,2,baseline
0.218170166015625,5.16885232925415,0.03898174931683878,128,successful,2,baseline
0.05345869064331055,5.25029993057251,0.04092000976322204,128,successful,2,baseline
0.27167344093322754,5.3944666385650635,0.0403369543120617,128,successful,2,baseline
0.12280964851379395,5.212066411972046,0.04007288790124608,128,successful,2,baseline
0.21126031875610352,5.277406692504883,0.03989091632873055,128,successful,2,baseline
0.18381977081298828,5.255515813827515,0.039934614511925405,128,successful,2,baseline
0.12042737007141113,5.051384925842285,0.03882643744701476,128,successful,2,baseline
0.08405375480651855,5.231972932815552,0.04053479667723648,128,successful,2,baseline
0.2676365375518799,7.1712870597839355,0.05435945293096107,128,successful,3,burst
0.1532588005065918,5.181901693344116,0.039595613329429326,128,successful,3,burst
0.24742746353149414,8.640654802322388,0.06608840424244798,128,successful,3,burst
0.2836441993713379,9.679487228393555,0.0739830159765529,128,successful,3,burst
0.11264586448669434,6.218927621841431,0.04808095871932863,128,successful,3,burst
0.341524600982666,10.491987466812134,0.07992490445535014,128,successful,3,burst
0.2667653560638428,6.531715631484985,0.04933031712930033,128,successful,3,burst
0.49458980560302734,11.008380889892578,0.08278575656920906,128,successful,3,burst
0.3966662883758545,10.934453248977661,0.08297470047717959,128,successful,3,burst
0.29500603675842285,6.261020183563232,0.04697648934491976,128,successful,3,burst
0.42186856269836426,11.649975061416626,0.08841028739148238,128,successful,3,burst
0.42139196395874023,11.871086359024048,0.09015507397689218,128,successful,3,burst
0.29726719856262207,5.6945483684539795,0.04249827692827841,128,successful,3,burst
0.44468188285827637,12.355812311172485,0.09378842856940323,128,successful,3,burst
0.3947758674621582,13.069345712661743,0.09979976256062666,128,successful,3,burst
0.4325249195098877,13.46487045288086,0.10261689396355096,128,successful,3,burst
